Reading Date,One Day Total kWh,Status,Substitute Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
2021-06-16,1149.087,ORIG,,31.141,15.022,30.483,20.833,23.026,19.518,27.412,31.25,20.395,25.0,21.82,37.5,29.322,36.764,36.209,20.437,48.649,25.879,25.102,30.211,33.765,39.763,54.646,43.428,40.096,35.209,12.662,28.101,25.102,30.433,12.218,9.108,5.554,25.102,1.999,16.661,5.887,18.438,5.998,28.323,3.332,21.103,14.661,9.996,19.659,12.662,21.659,17.549
2021-06-17,1286.159,ORIG,,22.436,16.438,20.548,21.992,19.326,16.994,30.989,11.44,26.546,18.771,23.547,21.548,45.387,40.247,41.668,38.387,27.123,28.654,46.918,41.121,46.043,31.06,48.23,39.372,54.464,34.669,24.389,35.872,36.856,35.981,5.25,13.561,14.874,20.67,12.796,26.904,10.608,23.186,15.421,32.044,15.858,20.342,12.577,34.122,12.905,21.654,23.514,22.857
2021-06-18,1552.724,ORIG,,14.764,34.122,12.796,25.701,22.201,26.466,20.451,31.607,14.983,33.794,21.436,27.123,33.679,38.429,55.16,47.496,46.524,49.763,35.946,42.423,31.844,56.455,53.325,51.166,58.398,38.536,41.991,33.139,37.565,45.337,23.748,32.384,17.703,32.492,22.453,25.799,25.151,23.748,28.174,25.691,30.441,22.129,31.304,18.135,35.622,16.732,37.241,21.157
2021-06-19,1282.066,ORIG,,30.764,24.072,31.52,22.992,34.003,23.64,31.628,33.679,16.3,36.593,21.157,32.384,21.697,35.19,19.322,37.025,20.078,34.758,24.18,23.532,30.764,23.424,28.929,20.618,33.355,20.726,26.662,23.748,25.043,26.662,24.288,26.555,18.89,34.111,20.941,27.958,23.316,30.117,17.811,32.384,19.538,36.486,19.754,30.441,27.202,23.64,27.958,26.231
2021-06-20,1244.822,ORIG,,28.929,21.481,30.333,25.259,33.031,20.402,34.866,15.76,35.19,25.691,31.844,21.589,37.025,18.567,36.809,15.112,34.003,22.669,28.39,25.259,19.538,30.656,19.862,29.361,19.97,31.628,19.43,26.662,19.862,23.316,19.322,28.066,15.112,31.52,15.436,25.367,20.833,25.259,23.424,25.475,27.094,31.304,38.968,30.98,37.565,16.3,34.219,16.084
2021-06-21,1675.418,ORIG,,32.492,22.021,25.799,23.208,24.18,27.202,33.571,32.599,25.151,31.304,25.151,35.838,47.82,37.457,55.376,29.577,55.592,42.638,52.461,53.001,37.349,50.195,56.132,66.063,40.048,50.842,40.803,39.832,41.559,28.066,31.736,24.612,30.764,30.764,24.288,30.98,26.015,31.628,26.77,31.412,19.214,37.457,22.129,34.65,19.43,33.031,24.719,32.492
2021-06-22,1388.228,ORIG,,27.958,28.606,27.85,32.168,28.713,24.935,46.416,20.078,38.105,26.339,31.952,24.18,35.888,42.76,34.579,36.324,39.269,33.379,36.324,27.379,44.723,38.069,41.56,38.942,45.596,33.27,23.78,35.342,32.724,26.071,25.089,24.216,28.907,28.579,19.198,23.889,17.344,26.834,13.308,21.598,16.362,22.58,17.017,17.344,22.798,16.908,23.016,19.962
2021-06-23,1385.597,ORIG,,19.853,22.471,24.543,18.108,22.144,23.889,30.325,21.162,19.526,43.414,28.47,31.088,41.207,39.652,45.317,31.1,44.317,43.206,53.536,42.762,32.099,49.982,44.095,56.868,45.428,54.758,23.547,24.213,27.879,26.546,21.659,5.109,15.328,21.325,12.44,9.885,13.995,20.881,25.546,15.217,12.773,27.879,31.877,35.209,17.993,34.765,15.55,16.661
2021-06-24,1328.831,ORIG,,29.322,25.435,20.548,17.438,24.658,30.211,25.657,34.432,28.878,19.77,40.318,30.989,45.201,35.562,32.571,35.119,49.189,39.994,42.874,27.253,39.661,35.119,37.889,41.877,68.023,27.697,28.915,34.233,31.685,19.831,23.154,22.933,16.507,9.528,27.253,17.172,10.857,13.848,27.032,17.172,10.082,16.839,25.592,16.286,21.936,12.519,20.163,19.609
2021-06-25,1452.82,ORIG,,23.708,29.026,13.184,22.379,15.842,19.941,24.262,22.6,27.807,25.259,42.099,27.586,39.097,32.21,61.533,39.541,47.76,46.76,53.647,27.434,58.756,36.098,52.092,38.652,52.758,42.096,51.203,34.987,39.097,26.213,37.32,13.995,14.55,31.433,20.215,20.881,14.439,18.771,16.105,14.772,22.658,21.659,22.547,14.772,25.879,17.327,31.544,20.326
2021-06-26,877.268,ORIG,,29.1,16.549,20.215,16.994,18.771,34.099,16.438,22.992,23.769,18.215,31.211,19.993,14.573,31.952,14.141,32.599,15.652,11.874,18.243,19.322,13.493,22.561,10.147,10.255,5.613,7.664,21.697,11.442,15.976,10.363,17.919,13.709,22.453,10.363,14.249,15.436,24.504,13.061,24.288,18.567,23.964,12.522,15.436,23.1,21.589,15.868,21.805,12.522
2021-06-27,952.187,ORIG,,26.878,21.913,21.049,26.555,18.135,16.192,28.066,23.748,15.004,20.078,29.361,18.567,20.726,20.941,27.31,14.465,19.106,14.789,32.276,15.22,23.316,21.157,11.226,23.856,22.021,12.09,32.06,12.738,13.601,22.237,17.379,11.982,16.516,26.662,22.021,25.151,14.573,17.055,17.811,19.754,10.579,19.97,14.573,17.595,17.271,12.09,21.265,25.259
2021-06-28,1356.274,ORIG,,24.072,18.998,16.839,17.811,28.39,18.89,32.923,23.424,14.573,22.129,24.072,26.015,31.062,41.235,41.127,31.387,42.642,44.266,57.903,50.868,47.946,42.101,52.383,52.275,57.578,34.525,33.226,31.17,42.101,29.005,15.801,22.836,13.204,14.611,16.667,15.152,18.507,16.992,12.988,15.585,22.728,12.122,27.274,17.317,20.131,26.841,15.477,21.105
2021-06-29,1411.203,ORIG,,21.538,21.754,22.836,16.992,21.321,13.312,28.681,28.356,18.291,19.698,14.503,39.612,35.499,32.469,33.768,52.491,39.396,63.855,27.274,29.222,48.595,35.607,46.863,32.902,44.374,48.379,50.651,40.586,37.989,35.066,29.655,22.945,17.425,29.763,29.438,25.542,15.477,26.516,18.074,21.538,32.794,13.853,18.615,16.992,22.079,30.521,19.481,18.615
2021-06-30,1621.711,ORIG,,28.14,24.135,28.789,16.559,26.3,26.516,20.997,24.893,24.243,26.192,31.495,30.954,38.854,34.417,30.629,54.872,43.616,37.556,55.305,52.491,53.249,55.522,64.505,48.811,49.244,40.911,29.547,37.123,24.676,36.582,25.434,23.161,23.486,20.022,30.304,36.149,30.304,34.958,33.876,36.582,33.226,36.04,33.118,23.378,28.681,23.486,23.594,28.789
2021-07-01,1275.674,ORIG,,21.213,28.573,16.451,32.144,20.347,15.369,31.062,18.724,16.018,38.746,20.022,27.49,36.605,40.696,27.454,43.172,33.698,37.035,38.758,28.423,40.158,39.296,41.127,50.708,47.586,22.717,30.683,37.251,34.559,30.36,22.394,18.518,20.133,15.073,14.427,26.592,17.118,9.151,14.75,19.81,15.288,24.87,16.257,14.534,16.149,16.687,17.333,30.145
2021-07-02,1310.56,ORIG,,13.135,37.358,15.396,20.671,15.18,34.775,20.025,23.47,34.129,35.421,33.59,25.623,35.528,40.373,38.327,66.212,35.636,46.617,40.481,32.514,43.603,49.524,41.234,50.601,40.265,35.744,45.002,29.822,24.87,21.102,10.658,11.95,21.209,16.903,13.35,10.335,10.981,10.12,15.934,14.642,11.089,31.006,15.073,14.75,14.75,31.868,16.472,13.242
2021-07-03,932.759,ORIG,,19.164,17.872,29.715,18.625,22.071,38.758,34.452,22.286,26.7,21.209,22.286,10.981,24.827,10.471,44.689,16.084,18.351,15.22,18.243,15.976,15.76,21.049,18.782,31.628,10.902,12.845,17.055,14.789,18.89,14.896,15.544,10.363,25.043,13.169,14.033,13.385,9.067,22.669,21.373,14.789,17.163,14.249,31.304,18.998,14.249,19.106,15.328,18.351
2021-07-04,952.654,ORIG,,30.441,30.009,15.76,19.538,15.652,31.952,15.76,17.703,18.998,27.418,21.373,26.986,26.915,28.423,16.687,29.069,15.719,29.93,15.503,17.656,11.412,17.441,15.073,14.211,16.795,9.259,15.288,27.669,12.489,10.443,21.532,14.104,12.704,11.735,18.518,10.658,37.358,13.135,32.406,12.166,31.437,18.087,27.238,16.795,19.917,17.979,14.75,20.563
2021-07-05,1225.4,ORIG,,27.561,22.717,18.41,18.302,29.069,20.456,27.884,20.24,20.133,31.76,31.975,25.193,30.36,22.501,37.466,44.033,32.944,29.284,30.791,34.775,36.282,32.083,29.499,42.742,34.667,26.054,24.87,34.559,14.534,28.853,12.704,16.149,11.304,30.36,18.518,12.489,27.777,18.302,16.472,23.901,20.456,22.717,17.226,23.901,29.499,13.673,33.806,16.149
2021-07-06,1514.587,ORIG,,26.054,23.578,18.625,29.392,17.656,19.702,25.946,19.594,21.532,35.421,25.946,20.456,43.61,47.928,44.473,52.569,43.286,42.53,41.127,36.701,44.258,53.541,47.496,45.553,57.319,50.842,53.217,29.037,43.61,32.384,29.685,24.612,20.51,23.856,22.884,23.1,15.868,21.913,30.117,16.084,19.862,32.168,25.043,26.231,20.294,15.544,24.935,28.498
2021-07-07,1445.414,ORIG,,25.367,22.129,30.009,21.481,17.919,37.457,33.463,17.487,20.618,31.088,30.98,21.265,49.309,40.804,51.57,58.891,58.891,32.837,38.22,38.543,41.557,37.897,44.464,55.015,51.139,43.065,29.176,33.483,32.406,36.497,20.025,15.073,16.795,16.472,27.561,17.226,17.441,32.083,11.412,22.932,11.304,19.271,19.487,27.023,25.193,28.853,13.35,20.886
2021-07-08,1406.218,ORIG,,19.164,29.176,22.178,30.576,17.549,21.64,27.884,30.253,20.133,32.298,18.087,19.702,39.407,54.977,42.092,50.789,44.776,56.588,50.682,56.158,43.058,52.185,43.38,55.729,32.213,28.24,45.098,43.273,37.045,34.146,19.65,18.039,11.275,12.563,10.416,17.717,18.362,14.925,20.509,11.811,13.315,31.569,9.664,21.153,13.207,32.965,15.677,14.925
2021-07-09,1189.221,ORIG,,33.287,19.543,14.711,18.469,32.535,14.174,27.596,20.724,15.784,32.106,19.865,15.248,20.187,14.206,44.646,52.123,53.298,41.976,45.501,31.829,41.121,45.714,30.334,29.586,22.75,33.004,11.108,17.196,36.849,25.955,13.778,13.351,21.362,14.74,26.061,14.526,13.138,9.933,13.778,20.187,16.235,26.595,17.089,27.984,17.41,11.963,22.43,27.236
2021-07-10,1008.918,ORIG,,15.915,24.566,16.876,33.111,18.264,25.207,22.216,14.312,30.654,18.692,30.761,21.896,13.351,26.916,21.469,22.964,30.227,16.769,19.973,13.885,36.529,12.71,21.896,10.895,32.684,14.953,18.264,11.108,34.927,10.574,20.08,22.216,14.74,18.051,14.419,31.509,13.672,22.216,21.041,18.905,15.167,17.73,22.323,29.479,17.73,19.653,27.557,19.866
2021-07-11,942.249,ORIG,,24.352,21.041,20.935,14.526,31.615,28.838,20.507,30.12,22.003,19.973,18.692,31.402,24.307,23.439,20.075,17.688,16.494,28.973,17.471,9.441,22.462,22.679,9.115,18.99,18.339,21.703,10.417,11.611,9.766,23.656,13.673,14.541,12.045,12.588,21.052,18.013,13.781,14.215,24.199,23.873,21.811,25.284,14.107,34.29,10.743,21.486,16.928,18.99
2021-07-12,1064.781,ORIG,,32.554,17.362,22.896,16.06,16.494,32.88,25.609,33.856,20.726,17.037,32.88,21.269,20.294,22.12,33.072,17.932,16.429,19.006,16.643,19.65,24.912,27.918,33.18,28.884,13.53,10.201,23.408,19.113,21.368,12.563,29.099,12.456,12.134,31.998,17.395,10.845,33.824,21.583,27.489,18.147,13.744,29.207,20.616,29.207,19.865,16.966,26.2,24.16
2021-07-13,1012.367,ORIG,,25.663,30.388,14.711,22.549,35.22,17.932,37.045,17.932,29.743,16.214,30.066,26.093,14.617,27.925,21.707,24.434,29.888,16.58,32.615,9.599,34.361,23.562,18.653,29.234,11.017,13.526,16.035,24.325,10.254,20.289,14.617,11.999,18.544,7.854,26.616,9.49,9.163,29.997,15.599,10.69,32.615,14.399,22.253,13.853,34.252,16.58,23.016,18.653
2021-07-14,1071.424,ORIG,,24.98,30.761,24.325,13.744,26.725,34.361,17.344,33.815,18.544,26.398,24.871,20.616,36.041,13.887,35.49,17.525,10.912,39.017,33.947,32.073,18.406,32.073,34.388,17.304,24.909,24.138,11.904,19.178,29.318,6.834,10.581,27.554,12.124,13.447,14.879,17.635,10.691,22.374,17.084,10.36,31.522,19.178,13.777,22.815,34.498,14.439,13.116,31.522
2021-07-15,973.113,ORIG,,27.665,18.406,23.256,37.033,15.871,26.232,35.821,23.146,25.571,33.947,26.893,23.917,26.452,21.492,22.154,25.901,19.068,25.019,14.99,12.675,11.683,38.025,11.463,14.879,11.242,10.03,20.39,27.444,13.336,11.463,11.793,25.901,14.218,12.234,14.769,9.589,26.673,16.863,13.447,15.21,11.463,36.923,11.022,18.186,16.533,15.431,16.643,30.751
2021-07-16,818.045,ORIG,,25.35,22.595,15.651,36.041,25.681,16.533,29.649,35.931,20.831,33.616,16.533,21.933,19.417,34.361,19.744,16.58,19.307,22.907,22.253,10.908,31.743,11.999,11.126,11.672,4.581,23.453,8.617,9.599,5.563,5.345,11.781,16.799,3.927,5.999,2.945,11.344,13.744,1.418,31.416,11.563,9.381,26.071,10.254,14.399,13.962,16.58,15.271,11.672
2021-07-17,639.703,ORIG,,15.599,22.253,24.434,20.18,16.144,11.235,28.143,24.652,19.635,13.853,18.217,25.089,18.469,22.646,16.27,19.348,12.752,21.217,17.479,8.685,14.291,13.852,9.894,7.585,3.848,2.199,6.596,20.338,1.099,6.816,3.958,7.805,2.968,3.298,7.475,3.958,11.543,15.721,3.848,11.103,10.554,16.93,12.423,13.632,10.993,9.784,15.611,15.281
2021-07-18,522.465,ORIG,,19.019,29.572,10.224,23.526,17.26,15.061,13.522,22.426,22.866,16.49,30.232,12.862,21.321,11.364,25.65,12.446,8.767,14.936,3.788,22.295,3.572,8.875,8.658,6.818,5.52,4.221,7.576,2.814,3.68,6.602,3.788,5.628,2.814,3.68,6.818,5.52,0.216,7.468,4.87,3.896,5.195,3.463,3.788,16.451,1.299,11.689,18.832,5.087
2021-07-19,628.815,ORIG,,9.632,14.503,13.637,11.148,13.42,13.42,17.641,27.057,12.879,17.208,16.451,13.42,14.764,26.466,11.921,11.593,13.233,25.592,19.795,10.718,20.451,6.453,10.608,1.203,5.359,5.359,12.468,18.264,17.061,8.64,9.515,5.25,1.859,6.343,5.25,6.453,0.109,5.796,3.937,5.687,17.389,23.951,27.56,24.935,12.905,17.499,9.624,24.389
2021-07-20,536.312,ORIG,,17.28,11.374,28.216,10.39,32.482,15.092,26.357,28.107,13.233,12.468,30.841,13.561,34.489,13.491,17.843,15.667,9.683,9.901,7.616,5.44,2.502,9.357,14.905,4.026,4.134,5.331,3.917,5.222,3.808,4.461,6.419,7.398,0.109,3.917,5.766,6.854,2.938,5.222,3.917,6.093,9.901,6.637,10.227,13.491,10.989,6.201,7.833,11.206
2021-07-21,466.558,ORIG,,15.776,13.6,12.512,10.88,10.662,17.516,28.505,13.926,14.361,11.968,15.014,17.952,12.663,25.542,14.611,9.849,13.853,11.581,2.814,4.437,8.009,9.524,7.793,3.896,1.407,5.087,7.684,5.303,6.386,1.948,5.087,5.303,6.169,2.489,6.494,3.896,5.087,2.056,7.684,6.927,8.983,5.628,7.901,13.637,12.663,10.174,12.23,9.091
2021-07-22,474.692,ORIG,,12.663,16.451,11.797,12.555,12.879,17.75,19.157,14.611,17.533,16.451,12.988,16.667,12.555,20.347,11.905,10.39,14.719,11.797,12.338,3.896,9.199,8.334,5.303,2.489,5.736,5.52,4.004,5.736,4.221,7.793,5.844,0.108,3.896,5.736,6.818,2.706,5.736,3.896,4.004,11.039,3.68,14.07,13.529,9.741,11.905,10.498,13.853,9.849
2021-07-23,577.139,ORIG,,15.91,11.797,11.364,12.446,22.079,17.641,12.988,21.429,12.122,19.914,16.234,14.611,17.811,15.76,12.63,13.817,13.169,10.902,12.522,10.039,14.465,4.318,12.306,3.994,2.375,3.022,8.096,4.102,5.829,5.505,8.636,8.312,9.391,8.636,6.045,11.442,12.845,11.766,10.579,13.169,17.703,16.192,11.874,12.198,11.118,21.805,13.493,12.738
2021-07-24,702.347,ORIG,,15.544,20.618,14.357,10.471,22.237,12.845,13.925,20.618,11.55,16.408,18.998,13.925,15.503,18.733,12.381,19.594,17.118,11.304,22.394,10.981,17.226,18.087,10.335,17.872,15.503,16.042,10.228,13.888,16.257,12.919,12.058,12.058,12.381,9.151,13.781,10.874,12.273,13.35,12.919,12.919,10.335,11.197,14.104,19.487,15.288,9.905,16.257,16.149
2021-07-25,742.418,ORIG,,16.58,17.01,15.719,10.981,21.209,17.01,12.489,18.733,11.304,21.102,16.795,11.627,19.358,13.452,15.421,22.201,10.937,18.373,15.858,11.265,21.982,12.249,11.374,13.671,10.608,14.983,15.639,14.436,12.14,17.389,16.842,9.624,17.827,18.483,12.468,19.905,10.39,16.733,17.717,14.655,19.248,11.046,16.624,17.717,16.295,15.311,14.983,14.655
2021-07-26,703.287,ORIG,,18.045,20.889,13.889,19.03,14.546,22.42,16.842,21.545,14.327,21.873,16.514,18.264,14.896,17.919,18.027,19.754,13.277,19.214,13.061,18.675,16.192,11.226,12.09,17.703,11.55,12.63,7.124,10.902,7.664,15.22,15.004,10.687,12.09,10.902,7.448,13.061,8.959,11.442,10.902,9.499,13.385,17.919,12.306,11.874,17.703,14.789,15.544,14.465
2021-07-27,766.344,ORIG,,15.328,15.544,17.271,14.681,17.703,17.811,18.567,20.078,16.516,18.135,13.385,21.265,14.998,22.049,12.2,20.146,17.796,12.535,19.139,14.886,12.423,13.878,13.431,13.99,17.348,11.864,13.766,21.713,9.849,13.095,20.482,15.445,11.752,12.535,16.676,13.095,12.2,18.579,14.55,11.416,21.041,14.998,18.243,13.655,18.243,16.229,21.937,13.878
2021-07-28,891.662,ORIG,,16.341,17.012,17.572,20.146,16.788,20.37,18.243,21.489,20.258,16.229,18.579,18.131,22.149,22.149,13.377,21.053,15.241,19.956,14.254,12.939,20.943,22.697,26.755,23.575,14.035,13.487,20.943,13.377,21.272,14.693,19.847,14.583,20.614,15.57,19.737,15.899,15.241,22.697,14.693,22.478,16.009,19.627,20.614,20.066,17.763,20.614,18.969,22.588
2021-07-29,821.341,ORIG,,20.943,15.899,24.013,21.162,18.75,26.316,23.026,19.956,23.684,23.465,16.776,22.149,23.856,19.214,18.782,19.214,18.782,20.726,13.169,18.243,16.3,14.465,19.214,10.471,12.414,18.782,16.3,12.522,12.953,10.902,9.931,13.925,10.363,14.681,13.925,11.874,16.408,13.925,12.522,19.106,15.004,15.004,16.408,15.76,21.805,13.709,18.351,16.192
2021-07-30,899.291,ORIG,,17.487,21.697,12.953,20.402,15.652,22.453,24.935,14.141,22.237,18.567,21.697,18.782,16.38,20.008,18.909,21.437,21.657,13.412,28.693,13.742,24.625,16.93,17.809,22.097,15.83,19.568,16.16,18.579,18.249,18.249,20.558,14.731,17.589,15.721,20.228,15.281,19.238,16.05,18.799,21.107,13.082,21.547,15.281,21.767,18.249,15.281,21.327,20.118
2021-07-31,867.012,ORIG,,21.547,18.689,15.94,27.483,18.249,20.118,22.207,20.668,17.26,24.185,20.777,13.852,24.909,19.288,16.533,21.492,16.863,16.974,21.162,12.675,17.966,12.895,18.957,16.202,10.581,19.509,13.777,17.745,15.21,15.32,15.32,15.761,20.721,15.541,13.998,21.272,13.777,21.382,11.683,20.17,19.619,18.186,20.501,13.447,20.39,21.382,16.863,17.966
2021-08-01,854.228,ORIG,,17.855,22.925,22.154,15.761,22.815,17.745,16.533,24.358,18.737,16.092,24.027,18.627,20.553,20.222,21.769,18.675,24.973,13.923,18.122,21.327,13.481,21.769,14.255,18.785,14.476,20.553,10.387,17.017,13.039,15.691,18.454,11.05,10.829,20.001,17.57,10.387,19.338,11.271,18.564,18.785,16.023,15.249,21.327,12.708,23.979,12.487,22.874,16.686
2021-08-02,1260.138,ORIG,,20.553,22.1,20.995,20.332,17.459,23.316,24.642,19.78,21.658,24.2,19.78,23.205,20.998,16.514,22.092,20.998,22.967,39.481,40.684,47.793,35.325,28.435,41.34,37.95,34.888,44.293,27.013,43.309,39.372,41.231,21.545,32.154,31.497,26.357,26.795,14.327,20.451,17.608,34.341,13.671,15.967,18.92,16.842,28.326,22.639,16.952,20.998,18.045
2021-08-03,676.949,ORIG,,20.342,15.53,25.592,20.342,24.279,24.935,18.045,25.701,20.779,18.811,24.717,25.045,20.395,23.684,20.833,15.57,25.219,25.329,49.891,34.32,36.294,5.154,8.443,5.373,9.211,10.526,3.838,4.715,6.908,7.127,8.772,5.482,4.057,4.386,6.798,6.031,4.057,5.811,6.36,4.934,4.057,4.167,9.101,4.167,8.553,1.974,2.193,9.101
2021-08-04,345.57,ORIG,,5.921,6.031,10.636,5.482,14.145,11.513,15.899,4.825,12.281,13.706,14.035,3.289,10.937,7.546,14.436,5.906,4.921,8.312,8.421,13.124,5.796,5.25,5.796,6.999,3.937,7.327,6.781,5.578,4.047,5.796,5.25,8.64,6.562,3.39,2.515,5.578,7.109,6.671,5.25,0.437,7.109,6.124,6.562,6.234,2.953,4.921,6.124,5.468
2021-08-05,1272.579,ORIG,,14.546,4.156,12.358,6.343,13.015,8.421,18.702,7.546,12.249,14.764,5.359,14.874,47.149,45.724,50.329,44.847,47.698,49.342,43.312,48.356,44.079,31.798,29.276,29.934,32.347,31.579,33.882,29.276,29.934,38.268,35.088,33.772,30.044,38.268,31.469,37.829,33.114,15.899,36.733,14.693,25.768,11.184,21.272,15.022,21.93,13.816,8.882,8.333
2021-08-06,944.714,ORIG,,27.851,22.259,18.092,12.719,28.619,19.298,24.671,14.364,23.026,17.434,18.312,20.943,19.729,20.941,16.863,20.941,14.659,21.382,11.793,32.184,24.358,24.248,22.815,34.719,17.084,25.019,21.162,23.366,27.775,17.745,21.052,13.336,10.581,19.949,12.675,11.132,21.603,16.312,19.068,13.336,22.484,17.966,24.358,22.595,17.855,20.831,4.629,10.581
2021-08-07,884.51,ORIG,,40.23,19.288,24.138,24.468,31.412,16.643,21.052,21.823,22.044,20.39,12.895,26.342,19.277,22.49,19.277,16.175,21.936,27.475,16.729,15.178,20.052,21.16,16.507,17.837,19.831,17.172,21.603,11.965,10.192,20.163,13.848,12.74,16.618,13.848,13.073,20.828,12.408,16.396,14.845,15.953,21.382,12.74,17.947,19.941,15.621,22.49,3.767,4.321
2021-08-08,937.139,ORIG,,33.679,27.586,23.708,17.947,20.163,22.6,30.023,19.498,22.49,37.003,20.052,27.253,14.07,23.597,15.178,23.154,18.944,17.947,27.032,17.837,17.837,14.845,28.915,15.732,20.717,12.74,23.043,13.516,16.175,19.498,11.633,17.947,21.049,12.519,18.723,14.735,15.953,19.498,13.073,23.487,13.627,24.373,15.067,20.606,19.055,18.723,6.869,7.423
2021-08-09,855.714,ORIG,,28.14,33.457,28.14,17.061,20.828,25.37,20.717,32.128,20.717,23.487,14.291,27.253,16.216,27.101,22.769,18.104,23.88,17.771,24.213,13.217,19.659,14.661,9.774,13.884,13.217,9.33,10.552,13.551,16.994,11.996,8.997,9.774,20.659,14.217,12.662,17.327,13.439,15.217,20.548,10.996,19.437,19.993,16.883,14.661,18.66,18.771,7.664,7.331
2021-08-10,714.181,ORIG,,26.768,22.214,28.212,15.55,20.548,20.215,19.993,15.661,22.769,27.768,15.106,22.769,19.882,19.882,18.104,17.327,21.659,16.327,14.439,17.105,20.437,11.44,10.663,12.884,10.218,8.33,17.993,13.328,1.0,10.441,12.884,2.666,11.218,10.774,0.444,12.995,12.662,10.552,10.33,10.107,13.217,19.215,12.107,10.218,22.658,12.884,6.775,3.443
2021-08-11,693.075,ORIG,,24.991,30.544,16.772,21.437,13.884,23.658,14.661,23.658,12.551,27.434,22.214,32.988,16.994,29.1,14.55,19.437,12.44,17.327,13.439,11.662,10.996,13.551,9.663,11.884,10.218,4.998,16.994,5.331,9.552,6.109,3.999,11.44,9.663,5.554,10.663,12.884,9.885,10.107,12.995,10.218,13.106,12.551,17.882,14.55,14.994,18.104,0.889,4.554
2021-08-12,715.733,ORIG,,27.434,22.658,17.327,20.104,13.773,23.658,16.661,15.328,22.547,13.217,21.992,17.327,11.884,18.215,16.661,12.773,19.659,12.995,14.439,12.662,18.771,13.551,9.996,14.439,11.44,11.773,9.996,11.44,12.44,14.106,12.884,11.996,12.773,15.661,10.774,17.882,10.552,14.883,9.885,14.772,17.438,12.551,13.217,17.882,15.439,11.44,9.441,6.997
2021-08-13,1469.566,ORIG,,29.322,20.992,12.551,19.437,18.66,30.877,17.66,17.882,22.547,17.993,21.992,14.661,27.101,40.207,37.431,37.542,34.099,37.986,39.43,44.983,40.318,40.652,36.764,40.318,34.432,34.876,36.209,39.874,30.211,37.542,34.654,26.657,31.211,29.211,30.544,27.99,28.101,36.542,32.432,28.989,34.099,31.877,32.432,39.43,29.878,33.876,26.435,20.659
2021-08-14,1291.967,ORIG,,43.206,35.32,33.543,38.43,32.321,39.763,31.877,37.764,35.098,38.763,33.987,35.876,34.876,36.32,32.655,36.764,30.544,32.21,35.653,31.655,28.545,27.323,29.989,29.989,26.879,26.213,28.101,27.879,29.322,24.658,22.214,15.439,23.547,11.107,20.659,4.776,21.77,12.773,20.548,18.438,17.882,18.104,21.437,24.769,12.995,31.322,3.11,5.554
2021-08-15,908.442,ORIG,,38.875,21.992,24.213,22.992,31.211,30.211,29.322,11.107,34.21,13.995,28.656,13.217,32.099,13.106,32.877,11.218,15.661,23.103,12.551,28.212,13.217,20.659,12.884,11.996,22.325,10.33,6.553,20.992,11.44,10.774,19.548,11.773,17.771,12.995,10.218,14.772,22.658,14.217,15.106,26.213,11.44,29.322,15.328,19.882,18.993,19.326,13.551,5.331
2021-08-16,1224.655,ORIG,,36.32,20.326,27.879,17.882,17.771,38.43,30.766,24.102,27.656,19.882,28.545,20.992,13.217,30.655,17.882,20.881,21.437,26.657,19.215,24.102,33.543,32.877,36.653,30.655,33.876,37.097,30.989,39.208,32.655,33.987,25.879,16.549,29.767,12.551,13.773,32.766,23.103,15.994,33.987,19.659,24.88,27.656,20.77,29.322,27.212,24.769,10.107,9.774
2021-08-17,1336.51,ORIG,,42.984,32.766,42.096,34.321,23.325,32.877,21.325,35.209,32.321,21.214,38.319,21.103,31.736,19.376,30.066,37.749,16.146,35.745,15.256,36.19,19.153,37.415,29.397,39.865,33.963,36.97,30.288,29.509,17.26,27.616,28.618,36.747,17.928,22.382,18.262,24.832,19.042,26.836,27.839,12.694,28.841,16.926,26.502,33.184,21.38,25.834,25.055,22.048
2021-08-18,1120.326,ORIG,,26.057,26.836,18.039,16.592,37.526,28.729,30.288,13.919,33.629,16.926,27.839,14.476,19.437,32.766,20.992,16.661,26.879,42.762,28.545,24.546,20.215,21.214,24.991,21.992,12.218,13.106,33.21,32.432,30.211,30.211,29.322,25.213,18.327,19.215,21.77,14.661,30.211,17.66,24.435,12.773,35.32,14.55,26.657,25.324,15.439,27.434,12.44,6.331
2021-08-19,1131.919,ORIG,,37.431,26.435,20.881,30.877,17.216,34.876,26.546,28.434,13.217,29.545,21.881,23.547,26.81,19.166,27.364,22.157,25.259,16.729,17.393,22.711,50.851,32.017,36.227,27.918,37.113,22.046,39.772,39.44,37.889,23.487,17.172,9.306,12.297,23.043,9.638,19.941,16.618,23.154,11.965,12.962,16.396,13.627,25.038,26.145,18.612,25.038,8.974,6.758
