Reading Date,One Day Total kWh,Status,Substitute Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
2021-09-05,692.619,ORIG,,14.402,14.402,12.186,17.726,15.51,15.51,12.186,14.402,13.294,19.941,13.294,14.402,12.218,14.439,19.993,13.328,13.328,13.328,13.328,19.993,12.218,14.439,13.328,14.439,15.55,15.55,14.439,12.218,13.328,14.439,18.882,12.218,13.328,14.439,12.218,12.218,19.993,13.328,12.218,12.218,13.328,18.882,13.328,12.218,13.328,13.328,12.218,17.771
2021-09-06,657.541,ORIG,,14.439,12.218,12.218,13.328,14.439,16.661,12.218,14.439,12.218,12.218,19.993,12.218,12.218,12.218,15.55,17.771,12.218,13.328,13.328,18.882,13.328,12.218,13.328,12.218,19.993,12.218,12.218,12.218,14.439,18.882,13.328,12.218,12.218,12.218,17.771,12.218,12.218,12.218,11.107,12.218,17.771,12.218,12.218,11.107,12.218,12.218,16.661,12.218
2021-09-07,619.776,ORIG,,12.218,11.107,12.218,12.218,16.661,12.218,12.218,11.107,12.218,13.328,17.771,13.328,11.107,12.218,12.218,17.771,12.218,11.107,12.218,12.218,18.882,12.218,12.218,12.218,11.107,21.103,11.107,12.218,11.107,11.107,19.993,12.218,12.218,11.107,12.218,9.996,17.771,12.218,11.107,12.218,11.107,9.996,12.218,17.771,11.107,12.218,12.218,11.107
2021-09-08,604.224,ORIG,,9.996,16.661,12.218,12.218,12.218,11.107,12.218,11.107,17.771,9.996,12.218,11.107,12.218,17.771,12.218,11.107,12.218,11.107,14.439,15.55,11.107,12.218,11.107,13.328,17.771,11.107,12.218,11.107,19.993,9.996,12.218,12.218,9.996,12.218,17.771,11.107,11.107,12.218,9.996,11.107,12.218,16.661,9.996,12.218,11.107,9.996,11.107,15.55
2021-09-09,226.8,ORIG,,13.328,9.996,12.218,11.107,11.107,9.996,17.771,12.218,9.996,11.107,12.218,11.107,17.817,10.022,10.022,0.0,0.0,1.114,5.568,0.0,0.0,0.0,3.341,4.454,0.0,0.0,2.227,5.568,0.0,0.0,4.454,0.0,7.795,0.0,0.0,0.0,0.0,0.0,5.568,0.0,0.0,0.0,0.0,0.0,6.681,0.0,0.0,0.0
2021-09-10,59.261,ORIG,,0.0,0.0,5.568,0.0,0.0,0.0,0.0,0.0,5.568,0.0,0.0,0.0,0.0,5.596,1.119,0.0,0.0,0.0,6.715,0.0,0.0,0.0,1.119,6.715,0.0,0.0,0.0,7.835,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0
2021-09-11,53.721,ORIG,,0.0,2.238,3.358,0.0,0.0,0.0,0.0,5.596,1.119,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,0.0,5.596
2021-09-12,48.035,ORIG,,0.0,0.0,0.0,0.0,4.477,2.238,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,1.116,5.582,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,0.0,6.698,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0
2021-09-13,66.861,ORIG,,6.698,0.0,0.0,0.0,0.0,2.233,3.349,0.0,0.0,0.0,3.349,3.349,0.0,0.0,0.0,6.681,0.0,0.0,0.0,3.341,4.454,0.0,0.0,0.0,6.681,1.114,0.0,0.0,5.568,2.227,0.0,0.0,0.0,5.568,0.0,0.0,0.0,0.0,6.681,0.0,0.0,0.0,0.0,0.0,5.568,0.0,0.0,0.0
2021-09-14,72.523,ORIG,,0.0,5.568,0.0,0.0,0.0,0.0,4.454,2.227,0.0,0.0,0.0,4.454,1.116,0.0,1.116,0.0,6.698,0.0,0.0,0.0,8.931,2.233,0.0,0.0,4.466,4.466,0.0,0.0,4.466,3.349,0.0,0.0,0.0,6.698,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,2.233,4.466,0.0,0.0,0.0
2021-09-15,99.564,ORIG,,0.0,5.582,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,6.698,0.0,2.238,15.669,7.835,12.311,0.0,0.0,1.119,6.715,0.0,0.0,0.0,7.835,1.119,0.0,0.0,1.119,6.715,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,3.358,3.358,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0
2021-09-16,77.224,ORIG,,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0,0.0,0.0,8.954,0.0,0.0,2.238,6.715,0.0,0.0,2.238,6.715,0.0,0.0,0.0,7.835,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,3.358,2.238
2021-09-17,69.391,ORIG,,0.0,0.0,0.0,2.238,3.358,0.0,0.0,0.0,2.238,4.477,0.0,0.0,0.0,6.715,0.0,0.0,0.0,6.715,0.0,0.0,0.0,7.835,0.0,1.119,0.0,7.835,0.0,0.0,0.0,8.954,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0
2021-09-18,53.721,ORIG,,0.0,5.596,0.0,0.0,0.0,0.0,5.596,1.119,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,2.238,4.477,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,5.596,1.119,0.0,0.0,0.0,1.119,4.477,0.0,0.0,0.0,0.0
2021-09-19,60.329,ORIG,,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.698,0.0,0.0,0.0,0.0,3.349,2.233,0.0,0.0,0.0,1.116,4.466,0.0,0.0,0.0,0.0,6.698,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,6.698,0.0
2021-09-20,71.603,ORIG,,0.0,0.0,0.0,5.582,0.0,0.0,0.0,0.0,5.582,0.0,0.0,0.0,4.477,2.238,0.0,0.0,3.358,4.477,0.0,0.0,7.835,0.0,0.0,0.0,5.596,2.238,0.0,0.0,7.835,0.0,0.0,0.0,3.358,3.358,0.0,0.0,0.0,5.596,1.119,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,3.358
2021-09-21,73.865,ORIG,,2.238,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,6.715,0.0,0.0,0.0,1.119,5.596,0.0,0.0,5.596,1.119,0.0,0.0,6.715,2.238,2.238,0.0,7.835,0.0,0.0,1.119,2.238,5.596,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0
2021-09-22,79.618,ORIG,,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,3.358,2.238,0.0,0.0,5.61,1.122,0.0,0.0,3.366,3.366,0.0,2.244,7.854,0.0,0.0,0.0,8.977,0.0,0.0,0.0,6.732,0.0,0.0,0.0,6.732,0.0,2.244,1.122,3.366,3.366,0.0,0.0,0.0,3.366,2.244,0.0,0.0,0.0
2021-09-23,75.461,ORIG,,5.61,0.0,0.0,0.0,0.0,6.732,0.0,0.0,0.0,0.0,6.732,0.0,0.0,0.0,5.639,0.0,0.0,0.0,7.894,0.0,0.0,0.0,7.894,0.0,0.0,3.383,5.639,0.0,0.0,3.383,4.511,0.0,0.0,0.0,6.766,0.0,0.0,0.0,0.0,5.639,0.0,0.0,0.0,0.0,5.639,0.0,0.0,0.0
2021-09-24,79.092,ORIG,,0.0,6.766,0.0,0.0,0.0,0.0,5.639,0.0,0.0,0.0,3.383,3.383,0.0,0.0,2.261,5.653,0.0,0.0,0.0,7.914,0.0,0.0,0.0,6.784,0.0,0.0,1.131,7.914,2.261,0.0,0.0,7.914,0.0,0.0,0.0,3.392,2.261,0.0,0.0,0.0,2.261,4.522,0.0,0.0,0.0,0.0,5.653,0.0
2021-09-25,56.529,ORIG,,0.0,0.0,0.0,5.653,0.0,0.0,0.0,0.0,6.784,0.0,0.0,0.0,0.0,5.653,0.0,0.0,0.0,2.261,4.522,0.0,0.0,0.0,3.392,2.261,0.0,0.0,0.0,3.392,2.261,0.0,0.0,0.0,2.261,4.522,0.0,0.0,0.0,1.131,4.522,0.0,0.0,0.0,1.131,4.522,0.0,0.0,0.0,2.261
2021-09-26,58.472,ORIG,,4.522,0.0,0.0,0.0,1.131,4.522,0.0,0.0,0.0,2.261,4.522,0.0,0.0,0.0,3.366,2.244,0.0,0.0,0.0,2.244,3.366,0.0,0.0,0.0,2.244,3.366,0.0,0.0,0.0,1.122,5.61,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,6.732,0.0,0.0,0.0,0.0,5.61,0.0,0.0
2021-09-27,78.7,ORIG,,0.0,0.0,5.61,0.0,0.0,0.0,0.0,6.732,0.0,0.0,0.0,4.488,2.25,0.0,0.0,0.0,6.749,0.0,0.0,0.0,8.999,0.0,0.0,0.0,7.874,0.0,0.0,0.0,8.999,1.125,0.0,0.0,7.874,0.0,0.0,0.0,0.0,5.625,0.0,0.0,0.0,2.25,4.5,0.0,0.0,0.0,4.5,1.125
2021-09-28,76.495,ORIG,,0.0,0.0,0.0,5.625,0.0,0.0,0.0,0.0,6.749,0.0,0.0,0.0,6.749,0.0,0.0,0.0,6.749,0.0,0.0,4.5,3.375,1.125,0.0,1.125,6.749,0.0,0.0,3.375,4.5,0.0,0.0,3.375,3.375,0.0,0.0,0.0,6.749,0.0,0.0,0.0,2.25,3.375,0.0,0.0,0.0,5.625,1.125,0.0
2021-09-29,79.871,ORIG,,0.0,0.0,5.625,0.0,0.0,0.0,1.125,4.5,0.0,0.0,0.0,6.749,0.0,0.0,0.0,6.749,0.0,1.125,3.375,6.749,0.0,0.0,3.375,4.5,0.0,0.0,6.749,1.125,0.0,0.0,5.625,2.25,0.0,0.0,5.625,0.0,0.0,0.0,1.125,5.625,0.0,0.0,0.0,5.625,0.0,0.0,0.0,2.25
2021-09-30,86.619,ORIG,,3.375,0.0,0.0,0.0,6.749,0.0,0.0,0.0,4.5,1.125,0.0,0.0,6.749,0.0,0.0,0.0,6.749,5.625,1.125,0.0,7.874,0.0,0.0,2.25,5.625,0.0,0.0,8.999,0.0,0.0,0.0,7.874,0.0,0.0,0.0,5.625,0.0,0.0,0.0,3.375,3.375,0.0,0.0,0.0,5.625,0.0,0.0,0.0
2021-10-01,85.323,ORIG,,0.0,5.625,0.0,0.0,0.0,4.5,2.25,0.0,0.0,0.0,6.749,0.0,0.0,0.0,7.854,0.0,0.0,2.244,6.732,0.0,0.0,7.854,0.0,0.0,0.0,8.977,0.0,0.0,0.0,7.854,0.0,0.0,0.0,6.732,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,1.122
2021-10-02,59.351,ORIG,,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,0.0,0.0,0.0,2.244,4.477,0.0,0.0,0.0,5.596,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0
2021-10-03,66.15,ORIG,,6.715,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,5.61,0.0,0.0,0.0,2.244,3.366,0.0,0.0,0.0,6.732,0.0,0.0,0.0,2.244,3.366,0.0,0.0,0.0,5.61,0.0,0.0,0.0,3.366,3.366,0.0,0.0,0.0,5.61,0.0,0.0,0.0,4.488,1.122,0.0,0.0
2021-10-04,80.784,ORIG,,0.0,6.732,0.0,0.0,0.0,5.61,0.0,0.0,0.0,4.488,2.244,0.0,0.0,6.732,0.0,0.0,0.0,6.732,0.0,0.0,6.732,2.244,0.0,0.0,6.732,0.0,0.0,0.0,7.854,0.0,0.0,0.0,6.732,0.0,0.0,0.0,5.61,0.0,0.0,0.0,6.732,0.0,0.0,0.0,0.0,5.61,0.0,0.0
2021-10-05,87.344,ORIG,,0.0,5.61,0.0,0.0,0.0,1.122,5.61,0.0,0.0,0.0,5.61,0.0,0.0,0.0,6.715,0.0,0.0,4.477,3.358,0.0,0.0,7.835,0.0,0.0,0.0,8.954,0.0,0.0,6.715,5.596,0.0,0.0,7.835,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0,0.0
2021-10-06,81.703,ORIG,,0.0,4.477,1.119,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0,0.0,3.358,3.358,0.0,0.0,6.715,0.0,0.0,8.954,0.0,0.0,0.0,6.715,0.0,0.0,7.835,1.119,0.0,0.0,7.835,0.0,0.0,0.0,5.596,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,6.715,0.0,0.0,0.0
2021-10-07,83.942,ORIG,,5.596,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,6.715,0.0,0.0,1.119,4.477,0.0,0.0,7.835,0.0,0.0,0.0,7.835,2.238,0.0,3.358,5.596,0.0,0.0,7.835,0.0,0.0,0.0,7.835,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,3.358,2.238,0.0,0.0
2021-10-08,79.463,ORIG,,0.0,5.596,0.0,0.0,0.0,2.238,4.477,0.0,0.0,0.0,5.596,0.0,0.0,1.119,7.835,0.0,0.0,0.0,6.715,0.0,0.0,5.596,2.238,0.0,0.0,7.835,0.0,0.0,0.0,5.596,0.0,0.0,0.0,2.238,4.477,0.0,0.0,0.0,5.596,0.0,0.0,0.0,0.0,6.715,0.0,0.0,0.0,5.596
2021-10-09,89.537,ORIG,,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,5.596,0.0,0.0,0.0,2.238,4.477,0.0,3.358,5.596,6.715,3.358,3.358,10.073,3.358,0.0,0.0,6.715,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,6.715,0.0,0.0,0.0,1.119,4.477,0.0,0.0,0.0,5.596,0.0,0.0,0.0,2.238,3.358
2021-10-10,64.914,ORIG,,0.0,0.0,0.0,6.715,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,5.596,0.0,0.0,0.0,5.596,0.0,0.0,0.0,3.358,3.358,0.0,0.0,0.0,5.596,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,5.596,0.0,0.0,0.0,4.477,2.238,0.0,0.0,0.0,5.596,0.0,0.0,0.0,5.596
2021-10-11,82.998,ORIG,,0.0,0.0,0.0,3.358,2.238,0.0,0.0,0.0,5.596,0.0,0.0,1.119,5.61,0.0,0.0,5.61,2.244,0.0,0.0,8.977,0.0,0.0,2.244,5.61,0.0,0.0,7.854,1.122,0.0,0.0,7.854,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,1.122,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61
2021-10-12,82.867,ORIG,,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,1.122,0.0,0.0,6.732,0.0,0.0,0.0,6.715,0.0,0.0,5.596,2.238,0.0,2.238,5.596,0.0,0.0,7.835,0.0,0.0,2.238,6.715,0.0,0.0,4.477,2.238,0.0,0.0,4.477,1.119,0.0,0.0,1.119,4.477,0.0,0.0,0.0,6.715,0.0,0.0
2021-10-13,82.821,ORIG,,0.0,5.596,0.0,0.0,0.0,3.358,2.238,0.0,0.0,1.119,5.596,0.0,0.0,5.596,1.119,0.0,1.119,6.715,0.0,0.0,7.835,0.0,0.0,0.0,7.835,0.0,0.0,8.954,0.0,1.119,0.0,6.715,0.0,0.0,0.0,6.715,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,5.596,0.0,0.0,0.0
2021-10-14,81.542,ORIG,,6.715,0.0,0.0,0.0,4.477,1.119,0.0,0.0,0.0,5.596,0.0,0.0,4.466,2.233,0.0,0.0,6.698,0.0,0.0,0.0,7.815,1.116,0.0,4.466,3.349,0.0,0.0,7.815,0.0,0.0,0.0,7.815,0.0,0.0,0.0,5.582,0.0,0.0,0.0,6.698,0.0,0.0,0.0,2.233,3.349,0.0,0.0,0.0
2021-10-15,82.612,ORIG,,6.698,0.0,0.0,0.0,4.466,1.116,0.0,0.0,0.0,5.582,0.0,0.0,3.349,3.349,0.0,0.0,6.698,0.0,1.116,1.116,7.815,0.0,0.0,0.0,7.815,0.0,0.0,5.582,2.233,0.0,0.0,7.815,0.0,0.0,0.0,3.349,2.233,0.0,0.0,0.0,6.698,0.0,0.0,0.0,5.582,0.0,0.0,0.0
2021-10-16,65.866,ORIG,,2.233,3.349,0.0,0.0,0.0,6.698,0.0,0.0,0.0,5.582,0.0,0.0,0.0,3.349,2.233,0.0,0.0,0.0,6.698,0.0,0.0,0.0,5.582,0.0,0.0,0.0,4.466,1.116,0.0,0.0,0.0,6.698,0.0,0.0,0.0,5.582,0.0,0.0,0.0,1.116,4.466,0.0,0.0,0.0,6.698,0.0,0.0,0.0
2021-10-17,66.108,ORIG,,5.582,0.0,0.0,0.0,3.349,3.349,0.0,0.0,0.0,5.582,0.0,0.0,0.0,5.61,0.0,0.0,0.0,4.488,2.244,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,0.0,0.0,0.0,2.244,4.488,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,1.122,0.0,0.0,1.122,4.488,0.0,0.0,0.0
2021-10-18,72.792,ORIG,,5.61,0.0,0.0,0.0,6.732,0.0,0.0,0.0,4.488,1.122,0.0,0.0,3.358,2.238,0.0,0.0,6.715,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0,0.0,0.0,2.238,3.358,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0,0.0,0.0,0.0,5.596,0.0,0.0,0.0,6.715,0.0
2021-10-19,67.286,ORIG,,0.0,0.0,1.119,4.477,0.0,0.0,0.0,5.596,0.0,0.0,0.0,2.238,4.488,0.0,0.0,0.0,6.732,0.0,0.0,0.0,5.61,0.0,0.0,0.0,2.244,4.488,0.0,0.0,0.0,5.61,0.0,0.0,0.0,5.61,0.0,0.0,0.0,1.122,5.61,0.0,0.0,0.0,4.488,1.122,0.0,0.0,0.0,6.732
2021-10-20,106.594,ORIG,,0.0,0.0,0.0,2.244,3.366,0.0,0.0,0.0,5.61,0.0,0.0,0.0,0.0,6.732,0.0,0.0,7.854,0.0,0.0,0.0,0.0,57.225,6.732,0.0,5.61,1.122,0.0,10.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-21,1.122,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-22,0.0,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,0.0,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-24,0.0,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-25,1.116,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-26,2105.496,ORIG,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.026,129.5,87.078,79.263,79.263,74.798,70.332,65.867,68.099,66.983,66.983,60.285,66.983,62.517,64.75,58.052,65.867,61.401,62.517,58.052,63.634,62.517,63.634,58.052,62.517,58.052,62.517,56.935,61.401,60.285,59.168,59.168
2021-10-27,2752.262,ORIG,,59.168,61.401,58.052,62.517,54.703,63.634,55.819,62.517,55.819,61.401,58.052,59.168,59.018,57.904,59.018,56.791,60.131,55.677,61.245,55.677,56.791,53.45,62.358,55.677,56.791,55.677,59.018,55.677,54.564,57.904,55.677,60.131,54.564,56.791,54.564,55.677,57.904,54.564,55.677,55.677,55.677,57.904,51.223,60.131,51.223,59.018,55.677,54.564
2021-10-28,1042.113,ORIG,,55.677,54.564,55.677,55.677,55.677,55.677,57.904,52.336,60.131,51.223,60.131,52.336,58.052,53.586,56.935,55.819,56.935,26.793,1.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.698,13.397,6.698,0.0,5.582,0.0,5.582,0.0,1.116,4.466,0.0,5.582,0.0,3.349,2.233,0.0,5.582,0.0,5.582
2021-10-29,253.951,ORIG,,1.116,0.0,5.582,0.0,5.582,0.0,0.0,5.582,0.0,5.582,0.0,0.0,5.568,63.472,71.267,13.362,4.454,2.227,0.0,5.568,0.0,5.568,0.0,0.0,5.568,0.0,5.568,0.0,1.114,5.568,0.0,5.568,0.0,4.454,1.114,0.0,6.681,0.0,4.454,1.114,0.0,5.568,0.0,5.568,0.0,1.114,5.568,0.0
2021-10-30,292.419,ORIG,,5.568,0.0,2.227,3.341,0.0,5.568,0.0,4.454,2.227,0.0,5.568,0.0,13.397,97.125,56.935,20.095,0.0,4.466,1.116,0.0,5.582,0.0,5.582,0.0,0.0,6.698,0.0,5.582,0.0,0.0,5.582,0.0,5.582,0.0,1.116,5.582,0.0,5.582,0.0,3.349,2.233,0.0,6.698,0.0,5.582,0.0,0.0,5.582
2021-10-31,336.031,ORIG,,0.0,6.698,0.0,3.349,2.233,0.0,5.582,0.0,5.582,0.0,1.116,4.466,5.582,70.332,12.28,63.634,59.168,13.397,12.28,0.0,4.466,1.116,0.0,5.582,0.0,5.582,1.116,0.0,5.582,0.0,5.582,0.0,1.116,5.582,0.0,5.582,0.0,2.233,3.349,0.0,5.582,0.0,5.582,1.116,0.0,5.582,0.0,5.582
2021-11-01,388.501,ORIG,,0.0,3.349,3.349,0.0,5.582,0.0,5.582,0.0,1.116,4.466,0.0,6.698,54.703,33.491,18.978,63.634,70.332,17.862,4.466,0.0,7.815,0.0,10.047,1.116,6.698,0.0,4.466,4.466,1.116,7.815,0.0,7.815,0.0,7.815,0.0,3.349,2.233,0.0,6.698,0.0,5.582,0.0,2.233,3.349,0.0,5.582,0.0,6.698
2021-11-02,793.152,ORIG,,0.0,2.233,3.349,0.0,5.582,0.0,5.582,0.0,5.582,54.703,43.539,27.91,11.192,48.127,68.273,30.219,0.0,6.715,0.0,7.835,0.0,8.954,1.119,78.346,83.942,72.749,87.299,67.153,21.265,0.0,7.835,0.0,5.596,1.119,3.358,4.477,0.0,5.596,0.0,5.596,0.0,4.477,2.238,0.0,5.596,0.0,5.596,0.0
2021-11-03,1017.372,ORIG,,5.596,0.0,2.238,4.477,0.0,5.596,0.0,5.596,0.0,23.504,104.088,80.584,60.438,74.988,66.034,2.238,6.715,0.0,7.835,73.869,32.457,21.265,33.577,63.796,63.796,66.034,69.392,67.153,17.908,8.954,0.0,6.715,0.0,6.715,0.0,4.477,2.238,1.119,4.477,0.0,5.596,0.0,6.715,0.0,3.358,2.238,0.0,5.596
2021-11-04,973.72,ORIG,,0.0,5.596,0.0,6.715,0.0,2.238,3.358,0.0,78.346,30.219,12.311,55.961,80.584,68.273,70.511,2.238,5.596,3.358,2.238,72.749,23.504,30.219,21.265,66.034,61.557,77.226,61.557,63.796,11.192,1.119,10.073,0.0,8.954,0.0,5.596,0.0,4.477,2.238,2.238,3.358,0.0,5.596,0.0,5.596,0.0,5.596,0.0,2.238
2021-11-05,2633.528,ORIG,,3.358,0.0,5.596,0.0,5.596,1.119,5.596,0.0,11.192,59.319,127.591,96.253,55.961,64.915,58.2,39.173,92.895,78.346,67.153,74.988,64.915,72.749,69.392,63.796,72.749,62.676,69.392,62.676,61.557,68.273,62.676,69.392,59.319,67.153,60.438,62.676,66.034,59.319,60.438,59.319,61.557,63.796,60.438,59.319,62.676,62.676,62.676,58.2
2021-11-06,2843.946,ORIG,,58.2,62.676,61.557,58.2,63.796,59.319,60.438,60.438,57.08,64.915,55.961,67.153,55.961,62.676,60.438,58.2,61.557,60.438,58.2,59.319,60.438,55.961,63.796,54.842,66.034,52.603,60.438,59.319,60.438,55.961,60.438,53.723,64.915,54.842,58.2,58.2,59.319,53.723,66.034,50.365,61.557,59.319,57.08,61.557,54.842,54.842,63.796,54.842
2021-11-07,2773.435,ORIG,,55.961,59.319,58.2,54.842,62.676,51.484,64.915,53.723,57.08,60.438,55.961,59.319,59.319,58.2,59.319,58.2,57.08,60.438,59.319,53.723,61.557,53.723,63.796,53.723,57.08,60.438,54.842,52.603,62.676,55.961,57.08,58.2,53.723,61.557,54.842,54.842,61.557,52.603,60.438,54.842,58.2,60.438,58.2,55.961,60.438,57.08,59.319,58.2
2021-11-08,2804.771,ORIG,,54.842,63.796,55.961,55.961,62.676,53.723,67.153,53.723,55.961,63.796,54.842,61.557,58.2,57.08,64.915,53.723,67.153,53.723,67.153,59.319,57.08,68.273,55.961,61.557,54.842,58.2,66.034,53.723,63.796,54.842,59.319,59.319,57.08,58.2,60.438,51.484,62.676,52.603,58.2,57.08,53.723,60.438,52.603,55.961,57.08,55.961,50.365,62.676
